filename,label
T137.txt,0
T30.txt,0
T50.txt,0
T124.txt,0
T290.txt,0
T5.txt,0
T422.txt,0
T545.txt,0
T411.txt,0
T9.txt,0
T511.txt,0
T311.txt,0
T31.txt,0
T547.txt,0
T418.txt,0
T573.txt,0
T220.txt,0
T133.txt,0
T18.txt,0
T228.txt,0
T200.txt,1
T509.txt,1
T518.txt,1
T528.txt,1
T38.txt,1
T1.txt,1
T356.txt,1
T257.txt,1
T141.txt,1
T599.txt,1
T192.txt,1
T484.txt,1
T347.txt,1
T209.txt,1
T34.txt,1
T140.txt,1
T319.txt,1
T37.txt,1
T174.txt,1
T39.txt,1
T473.txt,2
T344.txt,2
T201.txt,2
T403.txt,2
T226.txt,2
T54.txt,2
T457.txt,2
T539.txt,2
T370.txt,2
T597.txt,2
T55.txt,2
T574.txt,2
T522.txt,2
T279.txt,2
T138.txt,2
T341.txt,2
T489.txt,2
T260.txt,2
T61.txt,2
T558.txt,2
T60.txt,3
T288.txt,3
T41.txt,3
T46.txt,3
T33.txt,3
T45.txt,3
T66.txt,3
T159.txt,3
T352.txt,3
T527.txt,3
T157.txt,3
T118.txt,3
T477.txt,3
T79.txt,3
T589.txt,3
T408.txt,3
T76.txt,3
T270.txt,3
T149.txt,3
T385.txt,3
T80.txt,4
T520.txt,4
T490.txt,4
T83.txt,4
T100.txt,4
T559.txt,4
T546.txt,4
T584.txt,4
T349.txt,4
T533.txt,4
T494.txt,4
T101.txt,4
T130.txt,4
T307.txt,4
T357.txt,4
T500.txt,4
T417.txt,4
T400.txt,4
T358.txt,4
T96.txt,4
T431.txt,5
T219.txt,5
T35.txt,5
T439.txt,5
T336.txt,5
T300.txt,5
T538.txt,5
T481.txt,5
T92.txt,5
T420.txt,5
T536.txt,5
T453.txt,5
T464.txt,5
T106.txt,5
T306.txt,5
T242.txt,5
T497.txt,5
T398.txt,5
T52.txt,5
T187.txt,5
T44.txt,6
T253.txt,6
T287.txt,6
T74.txt,6
T51.txt,6
T448.txt,6
T555.txt,6
T320.txt,6
T334.txt,6
T94.txt,6
T449.txt,6
T488.txt,6
T406.txt,6
T277.txt,6
T217.txt,6
T98.txt,6
T259.txt,6
T7.txt,6
T123.txt,6
T480.txt,6
T95.txt,7
T362.txt,7
T173.txt,7
T276.txt,7
T168.txt,7
T405.txt,7
T281.txt,7
T377.txt,7
T514.txt,7
T363.txt,7
T392.txt,7
T526.txt,7
T570.txt,7
T252.txt,7
T576.txt,7
T6.txt,7
T156.txt,7
T326.txt,7
T565.txt,7
T475.txt,7
T85.txt,8
T540.txt,8
T27.txt,8
T569.txt,8
T164.txt,8
T327.txt,8
T19.txt,8
T167.txt,8
T548.txt,8
T196.txt,8
T20.txt,8
T472.txt,8
T415.txt,8
T551.txt,8
T483.txt,8
T249.txt,8
T180.txt,8
T103.txt,8
T425.txt,8
T179.txt,8
T595.txt,9
T231.txt,9
T12.txt,9
T70.txt,9
T298.txt,9
T375.txt,9
T255.txt,9
T135.txt,9
T549.txt,9
T215.txt,9
T557.txt,9
T361.txt,9
T87.txt,9
T368.txt,9
T421.txt,9
T172.txt,9
T571.txt,9
T171.txt,9
T286.txt,9
T199.txt,9
T216.txt,10
T373.txt,10
T436.txt,10
T203.txt,10
T367.txt,10
T99.txt,10
T49.txt,10
T309.txt,10
T125.txt,10
T305.txt,10
T462.txt,10
T136.txt,10
T409.txt,10
T354.txt,10
T393.txt,10
T331.txt,10
T476.txt,10
T197.txt,10
T193.txt,10
T144.txt,10
T8.txt,11
T445.txt,11
T47.txt,11
T189.txt,11
T182.txt,11
T493.txt,11
T267.txt,11
T459.txt,11
T207.txt,11
T40.txt,11
T507.txt,11
T504.txt,11
T93.txt,11
T582.txt,11
T467.txt,11
T337.txt,11
T250.txt,11
T468.txt,11
T269.txt,11
T178.txt,11
T441.txt,12
T530.txt,12
T97.txt,12
T299.txt,12
T29.txt,12
T86.txt,12
T175.txt,12
T225.txt,12
T48.txt,12
T412.txt,12
T208.txt,12
T43.txt,12
T170.txt,12
T371.txt,12
T369.txt,12
T479.txt,12
T506.txt,12
T442.txt,12
T102.txt,12
T524.txt,12
T340.txt,13
T4.txt,13
T355.txt,13
T474.txt,13
T223.txt,13
T482.txt,13
T452.txt,13
T13.txt,13
T105.txt,13
T82.txt,13
T177.txt,13
T469.txt,13
T26.txt,13
T115.txt,13
T297.txt,13
T42.txt,13
T261.txt,13
T478.txt,13
T432.txt,13
T471.txt,13
T280.txt,14
T77.txt,14
T390.txt,14
T508.txt,14
T284.txt,14
T593.txt,14
T56.txt,14
T384.txt,14
T150.txt,14
T312.txt,14
T572.txt,14
T328.txt,14
T391.txt,14
T501.txt,14
T512.txt,14
T317.txt,14
T154.txt,14
T221.txt,14
T413.txt,14
T160.txt,14
T402.txt,15
T364.txt,15
T529.txt,15
T303.txt,15
T304.txt,15
T301.txt,15
T117.txt,15
T359.txt,15
T234.txt,15
T343.txt,15
T142.txt,15
T295.txt,15
T550.txt,15
T184.txt,15
T265.txt,15
T485.txt,15
T325.txt,15
T348.txt,15
T579.txt,15
T454.txt,15
T165.txt,16
T113.txt,16
T121.txt,16
T185.txt,16
T63.txt,16
T596.txt,16
T91.txt,16
T194.txt,16
T71.txt,16
T346.txt,16
T237.txt,16
T262.txt,16
T427.txt,16
T202.txt,16
T132.txt,16
T183.txt,16
T324.txt,16
T16.txt,16
T122.txt,16
T396.txt,16
T266.txt,17
T460.txt,17
T537.txt,17
T577.txt,17
T292.txt,17
T568.txt,17
T247.txt,17
T388.txt,17
T17.txt,17
T564.txt,17
T134.txt,17
T429.txt,17
T198.txt,17
T293.txt,17
T313.txt,17
T204.txt,17
T143.txt,17
T229.txt,17
T588.txt,17
T455.txt,17
T360.txt,18
T451.txt,18
T338.txt,18
T342.txt,18
T404.txt,18
T296.txt,18
T542.txt,18
T278.txt,18
T78.txt,18
T519.txt,18
T315.txt,18
T59.txt,18
T372.txt,18
T532.txt,18
T426.txt,18
T437.txt,18
T376.txt,18
T21.txt,18
T446.txt,18
T379.txt,18
T380.txt,19
T210.txt,19
T161.txt,19
T263.txt,19
T112.txt,19
T243.txt,19
T386.txt,19
T69.txt,19
T314.txt,19
T302.txt,19
T10.txt,19
T258.txt,19
T562.txt,19
T227.txt,19
T166.txt,19
T321.txt,19
T28.txt,19
T15.txt,19
T67.txt,19
T153.txt,19
T366.txt,20
T401.txt,20
T213.txt,20
T11.txt,20
T525.txt,20
T62.txt,20
T230.txt,20
T447.txt,20
T553.txt,20
T218.txt,20
T531.txt,20
T339.txt,20
T109.txt,20
T505.txt,20
T32.txt,20
