filename,label
wks-T992.txt,0
wks-T570.txt,0
wks-T207.txt,0
wks-T347.txt,0
wks-T1150.txt,0
wks-T783.txt,0
wks-T1121.txt,0
wks-T842.txt,0
wks-T1112.txt,0
wks-T216.txt,0
wks-T1105.txt,0
wks-T900.txt,0
wks-T246.txt,0
wks-T443.txt,0
wks-T237.txt,0
wks-T1071.txt,0
wks-T909.txt,1
wks-T552.txt,1
wks-T451.txt,1
wks-T788.txt,1
wks-T397.txt,1
wks-T272.txt,1
wks-T387.txt,1
wks-T27.txt,1
wks-T773.txt,1
wks-T530.txt,1
wks-T224.txt,1
wks-T616.txt,1
wks-T980.txt,1
wks-T1003.txt,1
wks-T1088.txt,1
wks-T549.txt,1
wks-T729.txt,2
wks-T1080.txt,2
wks-T467.txt,2
wks-T760.txt,2
wks-T398.txt,2
wks-T704.txt,2
wks-T295.txt,2
wks-T674.txt,2
wks-T753.txt,2
wks-T169.txt,2
wks-T131.txt,2
wks-T304.txt,2
wks-T190.txt,2
wks-T897.txt,2
wks-T107.txt,2
wks-T896.txt,2
wks-T66.txt,3
wks-T1092.txt,3
wks-T629.txt,3
wks-T186.txt,3
wks-T559.txt,3
wks-T860.txt,3
wks-T132.txt,3
wks-T658.txt,3
wks-T215.txt,3
wks-T523.txt,3
wks-T183.txt,3
wks-T343.txt,3
wks-T565.txt,3
wks-T149.txt,3
wks-T140.txt,3
wks-T544.txt,3
wks-T455.txt,4
wks-T949.txt,4
wks-T630.txt,4
wks-T1192.txt,4
wks-T813.txt,4
wks-T605.txt,4
wks-T311.txt,4
wks-T124.txt,4
wks-T820.txt,4
wks-T778.txt,4
wks-T610.txt,4
wks-T846.txt,4
wks-T1027.txt,4
wks-T221.txt,4
wks-T172.txt,4
wks-T916.txt,4
wks-T164.txt,5
wks-T1109.txt,5
wks-T472.txt,5
wks-T867.txt,5
wks-T759.txt,5
wks-T128.txt,5
wks-T386.txt,5
wks-T20.txt,5
wks-T480.txt,5
wks-T1011.txt,5
wks-T417.txt,5
wks-T411.txt,5
wks-T286.txt,5
wks-T1179.txt,5
wks-T700.txt,5
wks-T446.txt,5
wks-T600.txt,6
wks-T39.txt,6
wks-T412.txt,6
wks-T1104.txt,6
wks-T1127.txt,6
wks-T73.txt,6
wks-T597.txt,6
wks-T486.txt,6
wks-T1012.txt,6
wks-T1032.txt,6
wks-T874.txt,6
wks-T495.txt,6
wks-T1155.txt,6
wks-T1136.txt,6
wks-T921.txt,6
wks-T580.txt,6
wks-T510.txt,7
wks-T832.txt,7
wks-T278.txt,7
wks-T608.txt,7
wks-T785.txt,7
wks-T740.txt,7
wks-T493.txt,7
wks-T673.txt,7
wks-T961.txt,7
wks-T1086.txt,7
wks-T432.txt,7
wks-T95.txt,7
wks-T409.txt,7
wks-T309.txt,7
wks-T831.txt,7
wks-T80.txt,7
wks-T808.txt,8
wks-T870.txt,8
wks-T536.txt,8
wks-T189.txt,8
wks-T517.txt,8
wks-T319.txt,8
wks-T569.txt,8
wks-T956.txt,8
wks-T872.txt,8
wks-T454.txt,8
wks-T548.txt,8
wks-T983.txt,8
wks-T17.txt,8
wks-T324.txt,8
wks-T1035.txt,8
wks-T310.txt,8
wks-T618.txt,9
wks-T323.txt,9
wks-T1007.txt,9
wks-T624.txt,9
wks-T381.txt,9
wks-T357.txt,9
wks-T255.txt,9
wks-T712.txt,9
wks-T191.txt,9
wks-T904.txt,9
wks-T270.txt,9
wks-T869.txt,9
wks-T859.txt,9
wks-T460.txt,9
wks-T780.txt,9
wks-T171.txt,9
wks-T465.txt,10
wks-T364.txt,10
wks-T890.txt,10
wks-T238.txt,10
wks-T92.txt,10
wks-T479.txt,10
wks-T994.txt,10
wks-T873.txt,10
wks-T1176.txt,10
wks-T810.txt,10
wks-T999.txt,10
wks-T276.txt,10
wks-T77.txt,10
wks-T63.txt,10
wks-T32.txt,10
wks-T703.txt,10
wks-T633.txt,11
wks-T883.txt,11
wks-T622.txt,11
wks-T240.txt,11
wks-T641.txt,11
wks-T521.txt,11
wks-T14.txt,11
wks-T1030.txt,11
wks-T567.txt,11
wks-T1014.txt,11
wks-T1159.txt,11
wks-T687.txt,11
wks-T111.txt,11
wks-T274.txt,11
wks-T669.txt,11
wks-T360.txt,11
wks-T697.txt,12
wks-T500.txt,12
wks-T1062.txt,12
wks-T312.txt,12
wks-T543.txt,12
wks-T652.txt,12
wks-T291.txt,12
wks-T676.txt,12
wks-T259.txt,12
wks-T722.txt,12
wks-T646.txt,12
wks-T717.txt,12
wks-T71.txt,12
wks-T355.txt,12
wks-T862.txt,12
wks-T98.txt,12
wks-T829.txt,13
wks-T46.txt,13
wks-T915.txt,13
wks-T770.txt,13
wks-T1184.txt,13
wks-T371.txt,13
wks-T474.txt,13
wks-T463.txt,13
wks-T1188.txt,13
wks-T589.txt,13
wks-T192.txt,13
wks-T797.txt,13
wks-T423.txt,13
wks-T268.txt,13
wks-T1162.txt,13
wks-T156.txt,13
wks-T509.txt,14
wks-T885.txt,14
wks-T197.txt,14
wks-T747.txt,14
wks-T1108.txt,14
wks-T317.txt,14
wks-T218.txt,14
wks-T135.txt,14
wks-T542.txt,14
wks-T28.txt,14
wks-T133.txt,14
wks-T807.txt,14
wks-T547.txt,14
wks-T290.txt,14
wks-T1193.txt,14
wks-T975.txt,14
wks-T94.txt,15
wks-T936.txt,15
wks-T368.txt,15
wks-T389.txt,15
wks-T863.txt,15
wks-T951.txt,15
wks-T891.txt,15
wks-T959.txt,15
wks-T526.txt,15
wks-T539.txt,15
wks-T836.txt,15
wks-T138.txt,15
wks-T593.txt,15
wks-T1081.txt,15
wks-T477.txt,15
wks-T654.txt,15
wks-T561.txt,16
wks-T984.txt,16
wks-T1063.txt,16
wks-T572.txt,16
wks-T109.txt,16
wks-T751.txt,16
wks-T775.txt,16
wks-T930.txt,16
wks-T243.txt,16
wks-T755.txt,16
wks-T844.txt,16
wks-T716.txt,16
wks-T1132.txt,16
wks-T113.txt,16
wks-T965.txt,16
wks-T185.txt,16
wks-T668.txt,17
wks-T702.txt,17
wks-T1115.txt,17
wks-T791.txt,17
wks-T177.txt,17
wks-T300.txt,17
wks-T458.txt,17
wks-T503.txt,17
wks-T405.txt,17
wks-T35.txt,17
wks-T849.txt,17
wks-T320.txt,17
wks-T180.txt,17
wks-T1140.txt,17
wks-T341.txt,17
wks-T350.txt,17
wks-T205.txt,18
wks-T428.txt,18
wks-T425.txt,18
wks-T1196.txt,18
wks-T256.txt,18
wks-T790.txt,18
wks-T648.txt,18
wks-T100.txt,18
wks-T644.txt,18
wks-T1010.txt,18
wks-T741.txt,18
wks-T275.txt,18
wks-T911.txt,18
wks-T698.txt,18
wks-T1126.txt,18
wks-T940.txt,18
wks-T1168.txt,19
wks-T413.txt,19
wks-T660.txt,19
wks-T170.txt,19
wks-T721.txt,19
wks-T261.txt,19
wks-T1186.txt,19
wks-T284.txt,19
wks-T102.txt,19
wks-T1107.txt,19
wks-T683.txt,19
wks-T6.txt,19
wks-T907.txt,19
wks-T29.txt,19
wks-T627.txt,19
wks-T752.txt,19
wks-T903.txt,20
wks-T557.txt,20
wks-T478.txt,20
wks-T919.txt,20
wks-T789.txt,20
wks-T260.txt,20
wks-T433.txt,20
wks-T1042.txt,20
wks-T533.txt,20
wks-T161.txt,20
wks-T76.txt,20
wks-T749.txt,20
wks-T934.txt,20
wks-T1053.txt,20
wks-T482.txt,20
wks-T181.txt,20
wks-T541.txt,21
wks-T462.txt,21
wks-T957.txt,21
wks-T524.txt,21
wks-T661.txt,21
